 1.400, -8.184,3.60, 34.89,""
 1.427,-14.599,4.90, 88.18,""
 1.430, 60.235,2.66, 30.47,""
 1.432, 68.130,4.72,  59.8,""
 1.460, 45.406,4.83, 28.62,""
 1.472,-43.319,3.41, 71.63,""
 1.503,  6.143,4.84, 93.19,""
 1.520,-49.073,3.93, 43.57,""
 1.524, 15.345,3.62,107.18,""
 1.563, 89.015,6.46,103.09,""
 1.565, 59.232,4.68, 63.81,""
 1.613, 41.405,4.10, 13.49,""
 1.624,-84.770,5.66,116.68,""
 1.628,-57.237, .45, 42.75,"Achernar"
 1.631,-82.975,5.88, 27.38,""
 1.633, 48.628,3.59, 54.31,""
 1.641, 73.040,5.28,140.44,""
 1.676, 40.577,4.96,218.34,""
 1.690,  5.487,4.45,111.35,""
 1.696, 42.613,4.96, 12.73,""
 1.712, -3.691,4.98,364.96,""
 1.715, 70.622,5.18,  85.1,""
 1.727, 50.688,4.01,220.26,""
 1.734,-15.938,3.49,  3.65,""
 1.756,  9.157,4.26, 85.68,""
 1.796,-80.177,6.05, 61.84,""
 1.826,-10.687,4.66, 23.18,""
 1.857,-10.336,3.74, 72.04,""
 1.884, 29.578,3.42, 19.41,""
 1.892, 19.293,3.88,  50.3,""
 1.892,  3.187,4.61, 54.91,""
 1.894,-46.303,4.39,104.82,""
 1.906, 63.670,3.35,126.26,""
 1.910, 20.808,2.64, 17.98,""
 1.915,-67.648,4.68, 67.06,""
 1.932,-51.609,3.69, 17.85,""
 1.933, 68.685,4.97,215.05,""
 1.944,-22.527,4.92,108.22,""
 1.952,-47.386,4.82,  76.1,""
 1.965, 23.596,4.79, 39.49,""
 1.979,-61.570,2.86, 22.01,""
 2.000,-21.078,3.99, 89.76,""
 2.032, 70.907,4.49, 35.26,""
 2.034,  2.763,3.82, 46.16,""
 2.038, 54.487,4.99,223.21,""
 2.057, 72.421,3.95, 48.16,""
 2.064, 42.329,2.10,120.48,"Almaak"
 2.074,-29.297,4.68,113.76,""
 2.085, 77.281,5.27, 33.15,""
 2.092, 76.115,5.22,122.69,""
 2.119, 23.462,2.01, 20.17,"Hamal"
 2.141, 37.859,4.78, 58.68,""
 2.157, 25.939,4.98, 88.49,""
 2.157, 81.295,6.05, 70.57,""
 2.159, 34.987,3.00, 38.89,""
 2.206, 30.303,4.94, 89.12,""
 2.216,  8.846,4.36, 117.5,""
 2.220, 44.231,4.84, 162.6,""
 2.275,-51.513,3.56, 47.12,""
 2.279, 83.561,6.45,129.19,""
 2.284, 34.224,4.84, 10.78,""
 2.288, 33.847,4.03, 34.43,""
 2.322, -2.978,6.47, 91.65,"*Mira"
 2.362,-68.660,4.08, 42.82,""
 2.427, 50.278,4.73,113.25,""
 2.432,-12.291,4.88,139.86,""
 2.449,-47.704,4.24,155.76,""
 2.469,  8.460,4.30,  59.2,""
 2.484, 67.402,4.46, 40.73,""
 2.527,-79.110,5.27, 87.03,""
 2.529, 89.264,1.97,132.62,"Polaris"
 2.534,-15.245,4.74, 26.69,""
 2.564,-28.233,4.96,148.36,""
 2.597,  5.593,4.87,104.27,""
 2.633, 72.818,5.17, 78.43,""
 2.658,   .328,4.08, 199.2,""
 2.659,-11.873,4.83, 21.48,""
 2.659,-68.267,4.12, 46.55,""
 2.663,-42.892,4.74, 35.68,""
 2.677,-39.856,4.11, 46.18,""
 2.704, 40.193,4.91, 24.18,""
 2.721,  3.235,3.47,  24.4,""
 2.724, 27.707,4.65,105.15,""
 2.735,-13.859,4.24,120.48,""
 2.736, 49.228,4.10, 11.12,""
 2.749, 10.114,4.27, 25.77,""
 2.751,-18.573,4.47, 14.22,""
 2.759,-67.617,4.83, 87.18,""
 2.796, 81.448,5.80,133.15,""
 2.798, 29.247,4.52,  52.6,""
 2.818,-32.406,4.45, 52.93,""
 2.833, 27.260,3.61, 50.78,""
 2.841,-75.067,4.76,104.05,""
 2.843, 38.318,4.22, 37.02,""
 2.844, 55.895,3.77,269.54,""
 2.850,-21.005,4.76,  57.3,""
 2.858, 35.059,4.56,143.26,""
 2.904, 52.762,3.93, 77.94,""
 2.940, -8.899,3.89, 41.85,""
 2.971,-40.305,2.88, 49.43,""
 2.979, 39.662,4.68, 94.96,""
 2.979,-64.072,4.98, 90.33,""
 2.984, 35.183,4.94,112.86,""
 2.986, 21.340,4.63,101.93,""
 2.995,  8.907,4.71,176.67,""
 3.037,  4.089,2.54, 76.39,""
 3.039,-23.625,4.08, 27.17,""
 3.079, 53.506,2.91, 74.57,""
 3.086, 38.840,3.32, 94.33,""
 3.092, 56.705,4.77, 64.72,""
 3.102, 79.418,5.49,211.86,""
 3.136, 40.955,2.09, 27.57,"Algol"
 3.151, 49.613,4.05, 10.54,""
 3.158, 44.857,3.79, 34.56,""
 3.188, 39.611,4.61, 88.33,""
 3.193, 19.726,4.35, 52.02,""
 3.195, 81.470,5.92, 62.18,""
 3.198, 74.393,4.85,  50.7,""
 3.201,-28.988,3.80, 14.23,""
 3.248, 21.044,4.87, 80.38,""
 3.263, -8.820,4.80, 33.64,""
 3.306,-22.512,4.86,  78.3,""
 3.312, 34.222,4.85,361.01,""
 3.322,  3.370,4.84,  9.13,""
 3.325,-21.758,3.70, 93.37,""
 3.331,-43.070,4.26,  6.04,""
 3.333, 65.652,4.74,233.64,""
 3.338, 77.734,5.44, 81.16,""
 3.338, 29.048,4.47,166.38,""
 3.357, 43.329,4.96, 46.16,""
 3.405, 49.861,1.79,155.27,"Mirphak"
 3.413,  9.028,3.61,  89.2,""
 3.452,  9.732,3.73,  64.1,""
 3.467, 49.062,4.99,160.77,""
 3.484, 59.940,4.21,595.23,""
 3.489, 49.508,4.67,165.28,""
 3.489,-62.938,4.71, 21.68,""
 3.498, 58.878,4.55,769.23,""
 3.509, 47.995,4.36,110.25,""
 3.510, -5.076,4.74,123.91,""
 3.514, 12.936,4.14,104.93,""
 3.538, 84.911,5.62,103.09,""
 3.548, -9.459,3.72,  3.21,""
 3.563,-21.633,4.26, 89.92,""
 3.608, 48.192,4.32,178.89,""
 3.614,   .401,4.29, 13.96,""
 3.618,-40.275,4.57, 70.77,""
 3.704,-31.939,4.99,259.74,""
 3.706, 33.965,4.97,323.62,""
 3.709,-85.262,6.40, 152.9,""
 3.713,-37.314,4.59, 56.49,""
 3.715, 47.787,3.01,158.22,""
 3.720, -9.764,3.52,  9.04,""
 3.736,-64.807,3.84, 29.85,""
 3.738, 32.288,3.84,343.64,""
 3.747, 24.113,3.72,124.06,""
 3.753, 42.578,3.77,170.64,""
 3.753, 24.467,4.30,125.47,""
 3.763, 24.367,3.87, 117.5,""
 3.767, 63.345,4.78,303.95,""
 3.769,-12.102,4.43,147.49,""
 3.772, 23.948,4.14,116.55,""
 3.780,-23.250,4.22, 17.62,""
 3.787,-74.239,3.26, 65.61,""
 3.791, 24.105,2.85, 123.6,"*Alcyone"
 3.809,-37.621,4.30, 50.73,""
 3.819, 24.053,3.62,117.23,""
 3.820, 70.871,5.40,106.38,""
 3.824,-36.201,4.17, 64.35,""
 3.825, 65.525,4.39, 243.9,""
 3.839, 71.332,4.59,110.01,""
 3.895,-24.613,4.64, 115.6,""
 3.902, 31.883,2.84,230.41,""
 3.904, -2.955,4.46, 95.96,""
 3.952, 61.108,4.99,448.43,""
 3.957, 63.072,4.95,110.61,""
 3.964, 40.010,2.90,195.69,""
 3.967,-13.509,2.97, 62.34,""
 3.979,-61.401,4.56,161.29,""
 3.982, 35.791,3.98,381.67,""
 3.998,-24.017,4.62, 100.4,""
 4.011, 12.490,3.41,148.36,""
 4.014,-62.160,4.48,143.88,""
 4.021,-61.079,4.97, 97.84,""
 4.052,  5.989,3.91, 35.85,""
 4.078, 22.081,4.36, 57.37,""
 4.109, 50.351,4.25,129.36,""
 4.144, 47.712,3.96,146.19,""
 4.166, 86.626,5.84, 42.22,""
 4.167, 80.698,5.10,116.41,""
 4.180,-41.994,4.93, 54.82,""
 4.197, -6.838,4.04, 37.31,""
 4.232,  9.263,4.84,101.72,""
 4.233,-42.295,3.85, 35.26,""
 4.239,-10.257,4.87, 74.29,""
 4.240,-62.474,3.33, 49.55,""
 4.248, 40.483,4.67,291.54,""
 4.248, 48.409,4.12,276.24,""
 4.254, -7.653,4.43,  4.98,""
 4.258,  8.892,4.27,139.66,""
 4.267,-51.487,4.26, 20.46,""
 4.274,-59.303,4.44, 18.23,""
 4.287, 20.578,4.93, 28.94,""
 4.297, 80.535,6.39,319.48,""
 4.298,-33.799,3.55, 54.55,""
 4.299,-80.215,5.67,129.87,""
 4.304, 50.295,4.60, 96.15,""
 4.329, 15.627,3.65, 49.52,""
 4.339, 27.350,4.97, 98.42,""
 4.340, 34.566,4.93, 66.93,""
 4.349,-81.580,5.78, 52.05,""
 4.359, 46.498,4.80,155.52,""
 4.382, 17.542,3.77,  47.7,""
 4.400,-34.017,3.97, 90.82,""
 4.401, 17.444,4.80, 49.48,""
 4.422, 22.293,4.21, 47.19,""
 4.424, 17.927,4.30, 45.53,""
 4.438, 22.813,4.28, 47.14,""
 4.439, 15.618,4.48, 49.09,""
 4.443, 14.713,4.69,127.71,""
 4.450, 80.824,5.42,296.73,""
 4.470, 83.807,5.51,232.01,""
 4.473, 16.359,4.96, 57.24,""
 4.476, 15.962,3.84, 47.32,""
 4.476, 19.180,3.53, 44.96,""
 4.477, 15.870,3.40,  46.1,""
 4.500, 83.340,5.47, 94.25,""
 4.509, 16.194,4.78, 43.19,""
 4.531,  -.045,4.91, 201.2,""
 4.558,-29.767,4.49, 38.95,""
 4.564, 14.844,4.65, 48.52,""
 4.566,-55.045,3.30,  51.7,""
 4.592,-30.563,3.81, 65.57,""
 4.594, 10.160,4.25, 47.89,""
 4.598, 16.509, .87, 20.43,"Aldebaran"
 4.605, -3.353,3.93,207.03,""
 4.611, 41.264,4.25,244.49,""
 4.635, 12.510,4.27, 47.08,""
 4.636,-14.305,3.86, 33.68,""
 4.648,-12.124,4.99, 71.32,""
 4.654, 15.917,4.67, 47.68,""
 4.674,-19.672,4.32,112.99,""
 4.676,-41.864,4.44, 20.16,""
 4.704, 22.956,4.27, 122.1,""
 4.758, -3.255,4.01,   160.0,""
 4.830,  6.961,3.19,  8.06,""
 4.831, 37.488,4.89,154.32,""
 4.843,  8.900,4.35, 68.82,""
 4.853,  5.605,3.68,322.58,""
 4.875, 14.250,4.71, 199.6,""
 4.877, 36.703,4.79, 184.5,""
 4.881, -5.453,4.36, 72.04,""
 4.900, 66.342,4.26,100000.0,""
 4.904,  2.440,3.71,411.52,""
 4.914, 10.150,4.64, 35.66,""
 4.919,-74.937,5.47,204.91,""
 4.939, 13.514,4.06, 57.01,""
 4.949, 33.166,2.69,151.28,""
 4.954, 53.752,4.43,114.02,""
 4.975,  1.714,4.47,289.85,""
 4.980,-82.471,5.84,113.12,""
 4.987, 37.890,4.93, 52.27,""
 4.998,-12.538,4.78, 88.96,""
 5.005, 81.194,5.09,117.78,""
 5.023,-20.052,4.91, 60.67,""
 5.023, -7.174,4.80,226.75,""
 5.032, 43.823,3.03,653.59,""
 5.041, 41.075,3.69,240.96,""
 5.045,-71.315,5.30, 243.3,""
 5.051, 21.589,4.62, 52.96,""
 5.056, 60.442,4.03,267.37,""
 5.073,-35.483,4.55, 55.58,""
 5.076, 15.404,4.65,111.98,""
 5.091,-22.372,3.19,  65.4,""
 5.091,-57.473,4.71, 11.64,""
 5.108, 41.234,3.18, 74.62,""
 5.111, 51.597,4.98, 26.28,""
 5.124, 18.645,4.91, 15.43,""
 5.130, -5.087,2.78, 27.39,""
 5.152, -8.755,4.25,248.75,""
 5.161, 15.597,4.81,165.01,""
 5.204,-11.870,4.45, 71.07,""
 5.206, 73.946,5.44,115.87,""
 5.215,-16.206,3.29, 57.01,""
 5.220,-12.942,4.36,223.21,""
 5.221,  2.861,4.46,107.29,""
 5.223, 38.484,4.82,  46.9,""
 5.229,-67.186,4.81, 150.6,""
 5.242, -8.202, .18,264.55,"Rigel"
 5.278, 45.997, .08, 13.12,"Capella"
 5.291,-34.896,4.81, 32.44,""
 5.293, -6.845,3.59,151.51,""
 5.302, 33.371,4.54, 71.22,""
 5.318, 40.099,4.69, 12.63,""
 5.321, 22.096,4.96, 75.81,""
 5.326,-13.177,4.29,261.09,""
 5.340,-21.240,4.70,127.55,""
 5.362,  -.383,4.72, 284.9,""
 5.376, 79.231,5.08, 20.88,""
 5.380,  3.544,4.99,476.19,""
 5.399, -7.809,4.13, 48.23,""
 5.407, -2.398,3.35, 299.4,""
 5.412,  1.846,4.89,318.47,""
 5.418,  6.349,1.64, 77.39,""
 5.438, 28.607,1.65, 41.05,"Alnath"
 5.447,  3.095,4.59,348.43,""
 5.460, 21.936,4.88,191.57,""
 5.470,-20.760,2.81, 49.16,""
 5.495, -1.093,4.71,155.76,""
 5.503,-84.786,6.18,112.23,""
 5.513,  5.948,4.20, 92.85,""
 5.520,-35.471,3.86, 80.71,""
 5.531,-76.341,5.18, 31.35,""
 5.532, -7.302,4.62,877.19,""
 5.533,  -.300,2.25,212.31,"Mintaka"
 5.536, 18.594,4.32,549.45,""
 5.545, 32.192,4.71,100000.0,""
 5.545,-17.823,2.58,680.27,""
 5.560,-62.490,3.76,308.64,""
 5.580,  9.489,4.39,333.33,""
 5.584, -6.003,4.78,495.04,""
 5.585,  9.934,3.39, 336.7,""
 5.587, -5.388,4.98,100000.0,""
 5.589, -5.417,4.98,473.93,""
 5.589, -4.839,4.58,   271.0,""
 5.590, -5.910,2.75,714.28,""
 5.603, -1.202,1.69,606.06,""
 5.615,  9.290,4.09, 36.02,""
 5.619,-80.470,5.65, 18.31,""
 5.627, 21.142,2.97,136.42,""
 5.645, -2.601,3.77,328.94,""
 5.648, -7.213,4.77,  44.6,""
 5.653,  4.121,4.50,423.72,""
 5.660,-34.075,2.65, 80.12,""
 5.679, -1.943,1.74,225.73,""
 5.680, -1.129,4.95,275.48,""
 5.688, 16.534,4.84,194.93,""
 5.707,  1.474,4.90,    90.0,""
 5.741,-22.449,3.59,  8.92,""
 5.746,-65.736,4.34, 45.87,""
 5.782,-14.822,3.55,  21.6,""
 5.788,-51.067,3.85, 19.44,""
 5.795, -9.670,2.07,198.41,"Saiph"
 5.816, 24.567,4.88,111.48,""
 5.819, 39.181,4.51, 63.41,""
 5.825, 12.651,4.89, 76.27,""
 5.830,-56.167,4.50,  54.2,""
 5.837,-79.362,5.46, 87.41,""
 5.849,-35.769,3.12, 26.73,""
 5.850, 37.305,4.72,160.25,""
 5.855,-20.880,3.76, 34.86,""
 5.858, 39.148,3.97, 70.62,""
 5.874,  1.855,4.76, 386.1,""
 5.885,-33.802,4.88,102.56,""
 5.888, 27.612,4.56, 129.7,""
 5.901,-63.090,4.65, 26.24,""
 5.906, 20.276,4.39,  8.66,""
 5.914, 55.706,4.96, 73.04,""
 5.919,  7.407, .45,152.67,"Betelgeuse"
 5.924,-37.121,4.97,102.04,""
 5.940,-14.168,3.71, 14.87,""
 5.958,-35.284,4.36,266.66,""
 5.966, 25.953,4.81,476.19,""
 5.985,-42.816,3.96,144.71,""
 5.992, 54.284,3.72, 38.63,""
 5.992, 44.947,1.90, 24.86,""
 5.995, 37.212,2.65, 50.76,""
 5.998, 45.936,4.30,230.41,""
 6.000, -3.075,4.53,129.03,""
 6.022, 85.182,6.17,416.66,""
 6.030,-10.598,4.92,240.38,""
 6.039,  9.647,4.12,  47.5,""
 6.065, 20.138,4.64,552.48,""
 6.068, 23.263,4.16, 47.55,""
 6.083,-16.485,4.92,278.55,""
 6.102,-14.936,4.67, 52.96,""
 6.126, 14.768,4.42,158.22,""
 6.170,-74.754,5.08, 10.19,""
 6.171,-54.969,4.72, 398.4,""
 6.198, 14.208,4.45,186.21,""
 6.200, 16.130,4.95,162.07,""
 6.247, -6.275,3.99,152.67,""
 6.247, 22.506,3.31,117.92,""
 6.256, 29.498,4.32, 54.25,""
 6.275,-35.141,4.37, 55.95,""
 6.314, 69.319,4.76, 53.64,""
 6.327, 59.010,4.44,    48.0,""
 6.333, -2.945,4.91,142.45,""
 6.338,-30.064,3.02,111.11,""
 6.368,-33.437,3.85, 71.73,""
 6.378,-17.956,1.98,151.05,""
 6.382, 22.513,2.87, 71.02,""
 6.396,  4.592,4.39, 37.49,""
 6.399,-52.696,-.62, 94.78,"Canopus"
 6.414, 49.287,4.92,100000.0,""
 6.469,-32.581,4.47,129.87,""
 6.480, -7.034,3.76,207.46,""
 6.482, 20.212,4.13,166.94,""
 6.530,-23.419,4.34,423.72,""
 6.548,  7.332,4.47,100000.0,""
 6.582,-52.976,4.35,418.41,""
 6.584,-22.965,4.54,135.31,""
 6.611,-19.256,3.95, 19.75,""
 6.628, 16.399,1.93, 33.51,""
 6.629,-43.196,3.17,113.89,""
 6.631,-18.238,4.42,129.19,""
 6.654,-14.146,4.82,303.03,""
 6.655, 42.488,4.80,127.55,""
 6.667,-80.814,5.61, 126.9,""
 6.682,  9.895,4.66,281.69,""
 6.732, 25.131,3.06,259.06,""
 6.733, 13.228,4.49, 88.57,""
 6.752,-16.717,1.44,  2.63,"Sirius"
 6.754, 12.895,3.35, 17.99,""
 6.770, 59.441,4.86, 65.83,""
 6.770, 79.564,5.44, 17.87,""
 6.782,-87.025,6.46, 39.35,""
 6.788,  8.037,4.77,151.05,""
 6.797,  2.412,4.48,112.86,""
 6.803,-61.942,3.24,  29.6,""
 6.830,-32.509,3.50,202.02,""
 6.830,-53.623,4.41,166.94,""
 6.832,-50.615,2.94,  55.8,""
 6.846, 41.781,4.99,116.14,""
 6.847,-34.368,4.99,   250.0,""
 6.857,-70.964,5.41,172.71,""
 6.879, 33.961,3.60, 57.97,""
 6.892,-20.225,4.82,373.13,""
 6.902,-24.185,3.89,100000.0,""
 6.903,-12.039,4.08, 79.93,""
 6.910, 13.177,4.73, 25.62,""
 6.927,-20.137,4.66, 29.58,""
 6.935,-17.055,4.36,769.23,""
 6.937,-48.722,4.94,263.85,""
 6.942,-79.421,5.45,107.99,""
 6.954, 58.422,4.35, 54.67,""
 6.960, 45.094,4.90, 73.85,""
 6.977,-28.973,1.50,124.22,""
 7.001, 76.977,4.55, 56.33,""
 7.028,-27.935,3.49,343.64,""
 7.048, -4.240,4.99,373.13,""
 7.050,-23.834,3.02,847.45,""
 7.062,-15.634,4.11, 135.5,""
 7.064,-49.584,4.92, 60.56,""
 7.068, 20.570,4.01,421.94,""
 7.139,-26.394,1.83,492.61,"Wezen"
 7.145,-70.499,3.78, 42.86,""
 7.147,-39.656,4.83,223.21,""
 7.170, -4.238,4.91, 62.18,""
 7.185, 30.245,4.41, 98.42,""
 7.194, 39.320,4.91, 148.8,""
 7.197,  -.493,4.15,117.78,""
 7.209,-46.760,4.49, 21.42,""
 7.220,-45.183,4.87, 56.52,""
 7.225,-44.640,4.42, 64.06,""
 7.237,-26.353,4.42,531.91,""
 7.243,-48.272,4.75,115.47,""
 7.246,-26.773,4.01,279.32,""
 7.276,-27.882,4.66,124.22,""
 7.276,-23.316,4.83,434.78,""
 7.280,-67.958,3.97,226.24,""
 7.285,-37.098,2.71,247.52,""
 7.301, 16.540,3.58, 30.93,""
 7.305,-36.734,4.65, 246.3,""
 7.311,-24.559,4.88,584.79,""
 7.311,-24.955,4.37,917.43,""
 7.335, 21.982,3.50, 18.53,""
 7.370,-19.017,4.94,147.49,""
 7.401,-29.304,2.45,609.75,"Aludra"
 7.422, 81.257,6.30,263.85,""
 7.427,  9.276,4.99,319.48,""
 7.428, 27.798,3.78,  36.9,""
 7.445, 49.211,4.61, 83.89,""
 7.452,  8.289,2.89, 49.57,""
 7.469,  8.925,4.33, 97.56,""
 7.485, 31.784,4.16, 18.04,""
 7.487,-43.302,3.25, 59.38,""
 7.496, 12.006,4.55,175.43,""
 7.497,-23.025,4.85,952.38,""
 7.511,-30.963,4.65,460.82,""
 7.517, 82.411,4.92,153.13,""
 7.563,-14.524,4.82,471.69,""
 7.567,-22.297,4.44, 25.29,""
 7.576, 31.888,1.58, 15.59,"Castor"
 7.589,-28.370,4.65, 67.93,""
 7.594,-52.534,4.93,120.33,""
 7.598, 26.895,4.06, 83.05,""
 7.622,-34.969,4.53,110.49,""
 7.638,-25.365,4.69,189.75,""
 7.647,-26.804,3.80,106.26,""
 7.652, 34.584,4.89, 50.99,""
 7.655,  5.224, .40,  3.51,"Procyon"
 7.657,-38.309,4.84,170.35,""
 7.673,-15.264,4.98,213.21,""
 7.675, 87.020,5.05,139.66,""
 7.687, -9.552,3.94, 45.31,""
 7.697,-72.607,3.93, 43.23,""
 7.716, 58.710,4.93, 81.83,""
 7.721, 28.883,4.23, 38.34,""
 7.725,-28.411,4.63,236.96,""
 7.730,-28.955,3.94,100000.0,""
 7.740, 24.397,3.57, 43.34,""
 7.754,-37.969,3.62,347.22,""
 7.755, 28.026,1.16, 10.35,"Pollux"
 7.768, 18.510,4.89,104.05,""
 7.801,-25.938,4.40,434.78,""
 7.805,-47.078,4.69, 71.22,""
 7.820,-46.374,4.10,505.05,""
 7.821,-24.860,3.34,367.64,""
 7.870,-40.576,3.71, 108.1,""
 7.877,-38.863,4.49, 198.8,""
 7.884,-49.614,4.63,232.55,""
 7.888,-48.103,4.22,507.61,""
 7.891, 26.765,4.97, 68.21,""
 7.946,-52.983,3.46,139.46,""
 7.947,-22.881,4.20,   160.0,""
 7.961,-30.335,4.76,371.74,""
 7.970,-49.245,4.47,294.11,""
 7.995, -3.680,4.93, 84.24,""
 7.997,-18.400,4.61, 73.96,""
 8.003, 73.917,5.37,269.54,""
 8.005,-63.568,4.81,153.13,""
 8.020, -1.393,4.69,137.93,""
 8.037,  2.334,4.39, 77.88,""
 8.058, 27.794,4.94, 78.55,""
 8.059,-40.004,2.21,332.22,"Naos"
 8.079, 79.479,5.39,    99.0,""
 8.125,-24.305,2.83, 19.48,""
 8.132,-68.618,4.35,172.41,""
 8.140, 51.506,4.78, 76.68,""
 8.143, -2.984,4.36,324.67,""
 8.150,-61.303,4.74, 19.98,""
 8.150,-19.246,4.40,142.65,""
 8.158,-47.337,1.75,342.46,""
 8.187,-12.927,4.72, 54.17,""
 8.189,-39.619,4.44,520.83,""
 8.190,-42.988,4.73,100000.0,""
 8.203, 17.647,4.67, 25.08,""
 8.222,-15.789,4.99,266.66,""
 8.224,-35.900,4.78, 284.9,""
 8.234,-40.348,4.42, 91.49,""
 8.275,  9.185,3.53, 93.02,""
 8.281, 84.057,6.45,147.27,""
 8.308,-76.920,4.05, 19.56,""
 8.309,-36.660,4.44, 28.62,""
 8.330,-71.515,5.33,133.33,""
 8.344,-77.485,4.34, 47.61,""
 8.356,-33.055,4.83,308.64,""
 8.367,-73.400,5.28,116.82,""
 8.375,-59.510,1.86,185.52,"Avior"
 8.375,-48.491,4.79,526.31,""
 8.380, 43.188,4.25,117.23,""
 8.405,-80.915,5.67, 75.87,""
 8.409, 82.430,6.28,186.21,""
 8.427, -3.907,3.91,  37.5,""
 8.428,-66.137,3.77, 32.97,""
 8.504, 60.718,3.35, 54.91,""
 8.588,-58.010,4.84, 68.07,""
 8.627,-42.990,4.11,558.65,""
 8.627,  5.703,4.14, 49.16,""
 8.645,  3.341,4.45,114.28,""
 8.651,-70.387,5.19, 73.63,""
 8.661,-29.562,4.86,  74.9,""
 8.667,-12.476,4.98,119.04,""
 8.668,-35.309,3.97,127.55,""
 8.670, 64.327,4.59, 78.49,""
 8.671,-52.922,3.60,151.28,""
 8.676,-59.762,4.31,442.47,""
 8.677,-46.649,3.77,100000.0,""
 8.686,-47.318,4.74,781.25,""
 8.688,-78.964,5.46, 94.96,""
 8.695,-15.944,4.87, 64.93,""
 8.707,-53.114,4.83,148.58,""
 8.720,  3.398,4.30,179.85,""
 8.721, 21.468,4.66, 55.55,""
 8.726,-33.187,3.68,269.54,""
 8.727, -7.234,4.63,235.84,""
 8.739,-42.650,4.05, 70.17,""
 8.744, 18.154,3.94, 40.03,""
 8.745,-54.709,1.93, 24.69,""
 8.767,-46.042,3.87,568.18,""
 8.772,-13.548,4.32, 75.13,""
 8.778, 28.759,4.03,101.52,""
 8.778,-56.770,4.50,185.52,""
 8.779,  6.418,3.38, 39.63,""
 8.807,  5.837,4.35,108.57,""
 8.829,-45.308,4.94,340.13,""
 8.842,-27.710,4.02, 63.57,""
 8.917,-60.645,3.84, 98.03,""
 8.923,  5.945,3.11, 51.25,""
 8.925,-27.682,4.87, 75.81,""
 8.938,-52.724,4.68,108.34,""
 8.944,-85.664,5.43, 49.75,""
 8.949,-59.230,4.93,206.61,""
 8.974, 11.857,4.26, 57.73,""
 8.986, 48.041,3.12,  14.5,""
 9.001,-41.254,4.45, 64.51,""
 9.010, 41.782,3.96, 16.06,""
 9.040,-66.397,4.00, 38.29,""
