00,19,04,16,20,20,20,14,13,20,20,17,04,15,04,16,20,20,14,13,20,20,20,17,04,19,00,00,00,58,59,00,00,19
00,19,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,19,00,00,00,00,00,00,00,19
00,13,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,14,00,00,00,00,00,00,00,13
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
STAGE TWO
IN THE NEXT...EXTRA
00,04,00,299
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
50,41,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,41
00,49,07,06,06,06,04,00,04,00,04,07,06,06,06,04,00,-4,00,04,05,05,05,07,00,04,00,04,00,07,06,06,06,49
00,49,07,51,42,08,51,42,00,51,42,07,51,42,04,51,42,00,51,42,04,51,42,07,51,42,04,51,42,07,51,42,08,49
00,49,07,43,44,08,43,44,04,43,44,07,43,44,00,43,44,04,43,44,00,43,44,07,43,44,00,43,44,07,43,44,08,49
00,49,05,05,05,08,00,04,07,06,06,06,04,00,04,00,04,00,04,00,04,00,04,05,05,05,07,00,04,05,05,05,08,49
00,49,04,51,42,00,51,42,07,51,42,04,51,42,00,51,42,04,51,42,00,51,42,04,51,42,07,51,42,04,51,42,00,49
00,49,00,43,44,04,43,44,07,43,44,00,43,44,04,43,44,00,43,44,04,43,44,00,43,44,07,43,44,00,43,44,04,49
00,49,04,00,04,03,06,06,06,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,05,05,05,03,00,04,00,49
00,49,00,51,42,04,51,42,04,51,42,00,51,42,04,51,42,00,51,42,04,51,42,00,51,42,04,51,42,00,51,42,04,49
00,49,04,43,44,00,43,44,00,43,44,04,43,44,00,43,44,04,43,44,00,43,44,04,43,44,00,43,44,04,43,44,00,49
00,49,05,05,05,07,04,00,04,00,04,00,04,00,04,00,04,03,04,00,04,00,04,00,04,00,04,00,04,07,06,06,06,49
00,49,08,51,42,00,46,50,50,50,50,50,50,47,00,51,60,10,61,42,00,51,42,04,51,42,00,51,42,07,51,42,08,49
00,49,08,43,44,00,00,00,00,00,00,00,00,00,00,49,01,02,01,49,04,43,44,00,43,44,04,43,44,07,43,44,08,49
00,49,08,06,06,06,51,50,50,50,50,50,50,50,50,53,01,01,01,49,00,04,00,04,00,04,00,04,00,05,05,05,08,49
50,54,50,50,50,50,44,00,00,00,00,00,00,00,00,43,50,50,50,54,50,50,50,50,50,50,50,50,50,50,50,50,50,54
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
STAGE THREE
EXTRA
01,04,01,299
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
50,41,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,41,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,41
00,49,04,00,04,00,-5,98,04,00,04,00,04,00,04,00,04,49,04,00,04,00,04,00,04,00,04,99,-6,00,04,00,04,49
00,49,00,51,50,50,50,50,50,50,50,47,00,46,50,47,00,45,00,46,50,47,00,46,50,50,50,50,50,50,50,42,00,49
00,49,04,49,04,00,04,00,04,00,04,00,04,00,04,00,04,-4,04,00,04,00,04,00,04,00,04,00,04,00,04,49,04,49
00,49,00,49,00,51,50,47,00,46,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,47,00,46,50,42,00,49,00,49
00,49,04,49,04,49,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,49,04,49,04,49
00,49,00,49,00,49,00,51,47,04,46,50,47,00,46,41,60,10,61,41,47,04,46,50,47,04,46,42,00,49,00,49,00,49
00,45,04,45,04,49,04,49,03,00,04,00,04,00,04,49,01,02,01,49,04,00,04,00,04,00,03,49,04,49,04,45,04,45
00,04,00,04,00,49,00,43,47,04,46,50,50,47,00,43,50,50,50,44,00,46,50,50,47,04,46,44,00,49,00,04,00,00
50,50,50,47,04,49,04,00,04,00,04,-5,98,00,04,00,04,00,04,00,04,00,99,-6,04,00,04,00,04,49,04,46,50,50
00,04,00,04,00,49,00,46,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,47,00,49,00,04,00,00
00,48,04,48,00,43,47,03,04,00,04,00,04,00,04,00,05,05,07,00,04,00,04,00,04,00,04,03,46,44,04,48,04,48
00,49,00,49,00,00,00,04,51,50,42,04,51,50,50,42,08,48,07,51,50,50,42,04,51,50,42,04,00,04,00,49,00,49
00,49,04,43,50,50,47,00,43,50,44,00,43,50,50,44,08,49,07,43,50,50,44,00,43,50,44,00,46,50,50,44,04,49
00,49,00,04,00,04,00,04,00,04,00,04,00,04,00,05,08,49,05,05,00,04,00,04,00,04,00,04,00,04,00,04,00,49
50,54,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,54,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,54
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
STAGE FOUR

00,03,01,299
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
50,41,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,41
00,49,00,04,99,-6,04,00,04,-5,98,04,00,04,99,-6,04,00,04,-5,98,04,00,04,99,-6,04,00,04,-5,98,04,00,49
00,49,04,51,50,50,42,04,51,50,50,42,04,51,50,50,42,04,51,50,50,42,04,51,50,50,42,04,51,50,50,42,04,49
00,45,00,43,50,50,44,00,43,50,50,44,00,43,50,50,44,00,43,50,50,44,00,43,50,50,44,00,43,50,50,44,00,45
00,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,00,00,00,00,00,00,00,00,00,03,07,06,06,00
00,51,50,50,50,50,47,00,46,50,50,50,50,50,42,00,48,56,57,48,00,51,50,50,42,04,51,50,50,42,07,55,08,51
00,43,50,50,50,50,42,00,51,50,50,50,50,50,44,00,45,58,59,45,00,43,50,50,44,00,43,50,50,44,07,55,08,43
00,04,00,04,00,00,49,00,49,00,00,00,04,00,04,00,04,-4,04,00,04,00,04,00,04,00,04,00,07,06,06,05,08,00
50,50,42,00,51,47,49,00,49,46,50,50,42,00,51,50,50,42,00,51,50,50,42,00,51,50,50,42,07,55,08,51,50,50
50,50,44,04,43,50,44,00,43,50,50,50,44,00,43,50,50,44,00,43,50,50,44,00,43,50,50,44,07,55,08,43,50,50
00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,00,04,00,04,00,04,00,04,00,04,00,05,05,07,05,08,00,00,00
42,00,51,50,50,42,00,51,50,50,42,00,51,50,60,10,10,10,61,50,42,04,51,50,50,42,08,48,07,51,50,50,42,00
44,04,43,50,50,44,04,43,50,50,44,04,49,01,01,01,02,01,01,01,49,00,43,50,50,44,08,49,07,43,50,50,44,00
00,00,04,-5,98,04,00,04,99,-6,04,00,49,01,01,01,01,01,01,01,49,04,00,-5,98,00,08,49,05,00,-5,98,00,00
50,50,50,50,50,50,50,50,50,50,50,50,54,50,50,50,50,50,50,50,54,50,50,50,50,50,50,54,50,50,50,50,50,50
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
STAGE FIVE
IN THE NEXT...EXTRA
00,03,00,299
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,36,35,35,35,35,35,35,35,35,35,35,35,26,35,35,35,35,35,26,35,35,35,35,35,35,35,35,35,35,35,27,00,36
00,34,04,00,04,00,04,00,04,00,04,00,04,30,04,00,00,00,04,30,04,00,04,00,04,00,04,00,04,00,04,34,00,34
00,34,00,36,27,04,36,27,00,36,35,27,00,04,00,31,35,32,00,04,00,36,35,27,00,36,27,04,36,27,00,34,00,34
35,29,04,34,34,00,28,29,04,34,00,34,04,33,04,00,04,00,04,33,04,34,00,34,04,28,29,00,34,34,04,28,35,29
00,00,00,28,29,04,00,04,00,28,35,29,00,30,00,31,35,32,00,30,00,28,35,29,00,04,00,04,28,29,00,00,00,00
35,27,04,00,04,00,36,27,03,00,04,00,04,-4,04,00,04,00,04,00,04,00,04,00,03,36,27,00,04,00,04,36,35,27
00,28,35,35,35,35,39,39,35,35,35,35,35,35,35,27,07,36,35,35,35,35,35,35,35,39,39,35,35,35,35,29,00,28
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,34,07,34,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,34,07,34,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,36,35,35,35,35,35,35,35,35,35,35,35,35,35,29,07,28,35,35,35,35,35,35,35,35,35,35,35,35,35,27,00,36
00,34,04,00,04,00,04,00,04,00,04,00,04,05,05,05,05,05,05,07,04,00,04,00,04,00,04,00,04,00,04,34,00,34
00,34,00,00,00,00,00,00,00,00,00,00,00,08,36,60,10,61,27,07,00,00,00,00,00,00,00,00,00,00,00,34,00,34
35,29,04,56,57,00,04,00,04,00,04,00,04,08,34,01,02,01,34,07,04,00,04,00,04,00,04,00,56,57,04,28,35,29
00,00,00,58,59,00,00,00,00,00,00,00,00,08,28,35,35,35,29,07,00,00,00,00,00,00,00,00,58,59,00,00,00,00
35,27,04,00,04,00,04,00,04,00,04,00,04,08,06,06,06,06,06,06,04,00,04,00,04,00,04,00,04,00,04,36,35,27
00,28,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,29,00,28
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
STAGE SIX
EXTRA
01,03,00,299
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
20,11,20,20,20,20,20,20,20,20,20,20,20,11,20,20,20,20,20,20,20,11,20,20,20,20,20,20,20,20,20,20,20,11
00,19,03,00,04,00,04,00,04,00,04,00,04,19,07,06,06,06,06,06,06,19,04,00,04,00,04,00,04,00,04,00,04,19
00,19,00,25,00,16,11,17,00,18,00,18,00,15,07,21,60,10,61,12,08,15,00,18,00,18,00,16,11,17,00,25,00,19
00,19,04,25,04,00,19,00,04,19,04,19,04,07,06,19,01,02,01,19,08,06,04,19,04,19,04,00,19,00,04,25,04,19
00,19,00,25,25,04,15,04,16,14,00,13,17,07,16,24,20,20,20,24,17,08,16,14,00,13,17,04,15,04,25,25,00,19
00,19,04,00,04,00,04,00,04,00,04,00,04,05,05,05,07,-1,05,05,05,08,04,00,04,00,04,00,04,00,04,00,04,19
00,19,00,16,12,04,16,20,20,12,00,18,00,16,20,12,00,25,00,21,20,17,00,18,00,21,20,20,17,04,21,17,00,19
00,19,04,00,19,00,04,00,04,15,04,19,04,00,04,15,04,03,04,15,04,00,04,19,04,15,04,00,04,00,19,00,04,19
16,24,17,04,19,04,16,17,00,04,00,15,00,18,00,04,00,25,00,04,00,18,00,15,00,04,00,16,17,04,19,04,16,24
00,04,00,00,19,00,04,00,04,25,04,00,04,13,20,17,04,00,04,16,20,14,04,00,04,25,04,00,04,00,19,00,00,00
16,11,17,04,19,04,16,17,00,04,00,18,00,04,00,04,00,18,00,04,00,04,00,18,00,04,00,16,17,04,19,04,16,11
00,19,00,00,19,00,04,00,04,18,04,19,04,25,00,16,20,24,20,17,00,25,04,19,04,18,04,00,04,00,19,00,00,19
00,19,04,16,14,04,16,20,20,14,00,15,00,04,00,00,00,00,00,00,00,04,00,15,00,13,20,20,17,00,13,17,04,19
00,19,00,04,00,00,04,00,04,00,04,00,04,16,20,20,11,20,11,20,20,17,00,04,00,04,00,04,00,04,00,04,00,19
00,19,04,25,25,25,00,25,25,25,00,18,00,00,04,00,13,11,14,00,04,00,04,18,04,25,25,25,04,25,25,25,04,19
00,19,00,25,25,25,00,25,25,25,00,13,20,20,17,04,00,15,00,04,16,20,20,14,00,25,25,25,00,25,25,25,00,19
00,19,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,03,19
20,24,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,24
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
STAGE SEVEN

00,03,00,299
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,36,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,27,00,00,36,35,35,35,35,35,35,35,35,27,00,36
00,34,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,04,00,34,00,00,34,04,00,04,00,04,00,04,00,34,00,34
00,34,00,33,04,33,04,36,35,27,04,31,35,35,26,35,35,32,04,34,00,00,34,00,36,32,04,31,35,27,04,34,00,34
00,34,00,34,00,30,00,34,00,34,00,05,05,07,30,05,05,05,00,34,00,00,34,04,34,04,00,04,00,34,00,34,00,34
00,34,00,34,04,00,04,28,35,29,04,31,32,07,00,08,31,32,04,34,00,00,34,00,28,35,32,00,31,29,04,34,00,34
00,34,00,34,00,33,00,04,00,04,00,06,06,06,33,08,06,06,00,34,00,00,34,04,00,04,00,04,00,04,00,34,00,34
00,34,00,34,04,30,04,33,36,32,00,31,35,35,39,35,35,32,04,34,00,00,34,33,04,33,04,31,27,00,33,34,00,34
00,34,00,34,00,04,00,34,34,04,00,00,00,00,00,00,00,00,00,34,00,00,34,34,00,34,00,04,34,04,34,34,00,34
00,34,00,34,04,33,04,34,34,00,36,35,35,35,35,35,35,35,35,29,00,00,34,30,04,28,32,00,30,00,30,34,00,34
00,34,00,30,00,30,00,28,29,04,34,00,00,00,00,00,00,00,00,00,00,00,34,04,00,04,00,04,00,04,00,34,00,34
00,34,04,00,04,00,04,00,04,00,34,00,00,36,35,35,35,35,35,35,35,35,29,00,33,00,31,35,35,27,04,34,00,34
35,39,35,35,35,35,32,04,33,04,34,00,00,34,00,04,00,04,00,04,00,04,00,04,34,04,07,06,06,30,00,28,35,39
00,00,04,00,04,00,04,00,34,00,34,00,00,34,04,31,35,35,26,35,35,32,04,31,39,32,07,33,08,06,04,00,04,00
35,26,35,35,35,35,32,04,30,04,34,00,00,34,00,04,00,04,30,04,00,04,00,04,00,04,07,37,35,32,00,36,35,26
00,34,04,-4,04,00,04,00,04,00,34,00,00,34,04,31,32,00,04,00,31,32,04,31,26,32,07,30,05,05,04,34,00,34
00,37,60,10,61,27,00,36,27,04,34,00,00,34,00,04,00,04,33,04,00,04,00,04,34,04,05,05,08,33,00,34,00,34
00,34,01,02,01,34,04,28,29,00,34,00,00,34,00,31,35,35,39,35,35,32,04,00,30,00,31,35,35,29,04,34,00,34
00,34,01,01,01,34,00,04,00,03,34,00,00,34,00,00,00,00,00,00,00,00,00,04,00,04,00,04,00,04,00,34,00,34
00,28,35,35,35,39,35,35,35,35,29,00,00,28,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,29,00,28
